         SEQ_ID,  PER(VLXT),  RNK(VLXT), PER(VSL2B), RNK(VSL2B),   PER(VL3),   RNK(VL3), PER(IUP_S), RNK(IUP_S), PER(IUP_L), RNK(IUP_L),  PER(PFIT),  RNK(PFIT),   PER(MDP),   RNK(MDP),       dCDF,        dCH,   len(seq)
         Q96BR1,      22.78,  0.2844728,      20.16,  0.3529369,      15.73,  0.3024509,      14.31,  0.2091361,       9.88,  0.2109836,      16.13,  0.2438240,      14.52,  0.2673007,  0.1123353, -0.1353521,   496
         Q8VDF3,      35.41,  0.3896039,      26.22,  0.3807005,      25.95,  0.3677612,       6.76,  0.1917995,       7.03,  0.2105832,      15.14,  0.2676231,      17.03,  0.3013453,  0.0103372, -0.1402767,   370
         Q8TF76,      44.99,  0.4495675,      58.52,  0.6075655,      53.38,  0.5398456,      35.34,  0.3640608,      39.85,  0.4087710,      45.11,  0.4720719,      47.12,  0.4736470, -0.0500720, -0.0602673,   798
         Q8T0S6,      48.58,  0.4658104,      60.54,  0.5631887,      50.97,  0.4832285,      31.54,  0.3510697,      42.00,  0.4350200,      43.50,  0.4622731,      44.25,  0.4600985, -0.0665594, -0.0549859,   669
         Q8N2I9,      35.40,  0.3899433,      37.93,  0.4253117,      24.37,  0.3870278,      15.17,  0.2641121,      14.25,  0.2796256,      17.24,  0.3033283,      18.39,  0.3415583,  0.0075817, -0.1433496,   435
         Q8IYT8,      44.59,  0.4558560,      58.59,  0.5840204,      54.15,  0.5134182,      31.95,  0.3376862,      39.77,  0.3923073,      45.17,  0.4340221,      47.97,  0.4528851, -0.0548076, -0.1377788,  1036
         Q86UE8,      50.13,  0.4737628,      63.60,  0.6002529,      55.83,  0.5116612,      29.15,  0.3665505,      42.62,  0.4577084,      48.70,  0.4873162,      49.87,  0.4828751, -0.0745165, -0.0076937,   772
         Q7KZI7,      52.03,  0.5057242,      56.85,  0.6103414,      55.33,  0.5385872,      45.18,  0.4047812,      48.48,  0.5011859,      51.52,  0.5140776,      52.16,  0.5124499, -0.1052219, -0.0125856,   788
         Q6XHB2,      23.99,  0.2797816,      30.59,  0.4115262,      15.35,  0.2877148,      13.90,  0.2321704,      15.01,  0.2748437,      19.58,  0.2891863,      17.44,  0.2958707,  0.1165305, -0.1455412,  1726
         Q6PHR2,      36.02,  0.3520556,      40.47,  0.4350201,      34.11,  0.3609356,       3.39,  0.1992165,       2.97,  0.2149399,      13.14,  0.2623301,       6.57,  0.2439272,  0.0463994, -0.1682391,   472
         Q62868,      38.04,  0.3984319,      65.27,  0.6547243,      61.96,  0.5434694,      20.82,  0.3314160,      35.73,  0.4031352,      52.67,  0.4822766,      55.69,  0.4689092,  0.0018593,  0.0091381,  1388
         Q5TCY1,      70.93,  0.6774677,      76.53,  0.7518524,      73.20,  0.7116160,      62.00,  0.5604914,      75.32,  0.6932888,      71.76,  0.6650557,      72.82,  0.6766288, -0.2734626, -0.0076548,  1321
         Q5A3P6,      40.87,  0.4262073,      58.39,  0.5916818,      49.21,  0.4606797,      39.81,  0.3790206,      52.06,  0.4621454,      50.48,  0.4785267,      51.53,  0.4663765, -0.0275838, -0.0459314,   947
         Q59H18,      21.44,  0.2613194,      28.74,  0.3733422,      17.96,  0.2636739,       5.15,  0.1763089,       1.32,  0.1901635,      11.50,  0.2333294,      10.54,  0.2496894,  0.1353833, -0.1772236,   835
         Q39193,      31.86,  0.3526555,      30.75,  0.3903446,      21.33,  0.3324726,      12.47,  0.2442833,       8.86,  0.2474319,      24.65,  0.3016300,      18.28,  0.3114697,  0.0456872, -0.1073245,   361
         Q15418,      22.31,  0.2857228,      31.70,  0.4045190,      21.09,  0.3227555,      14.01,  0.2661997,      10.75,  0.2717329,      13.20,  0.2441771,      14.83,  0.2991846,  0.1128173, -0.1500113,   735
         Q15208,      31.40,  0.3396487,      34.62,  0.4201179,      22.80,  0.3495988,       6.02,  0.2368958,      10.75,  0.2601725,      22.37,  0.3025509,      20.22,  0.3181640,  0.0582157, -0.0908675,   465
         Q03141,      44.62,  0.4698107,      54.71,  0.5826439,      53.52,  0.5095237,      39.18,  0.3708149,      42.90,  0.4520964,      49.00,  0.4894786,      47.81,  0.4790612, -0.0692773, -0.0205936,   753
         P51812,      22.97,  0.2839917,      26.62,  0.3777142,      18.78,  0.2869067,      14.46,  0.2488650,       9.05,  0.2530282,       8.92,  0.2336871,      12.70,  0.2806987,  0.1126345, -0.1499124,   740
         P51617,      43.26,  0.4624218,      52.67,  0.5516262,      45.65,  0.4699787,      30.90,  0.3270151,      33.99,  0.4048541,      37.92,  0.4082105,      41.29,  0.4373509, -0.0611956, -0.1673154,   712
         P48730,      32.77,  0.3605435,      37.35,  0.4759363,      27.47,  0.3580988,      28.43,  0.3010407,      28.19,  0.3385311,      33.25,  0.3973601,      29.88,  0.3719185,  0.0386341, -0.0349077,   415
         P48729,      18.40,  0.2361480,      25.22,  0.3533659,       8.61,  0.2346861,      11.57,  0.1959225,       9.79,  0.1969253,      16.62,  0.2662276,      12.46,  0.2472126,  0.1595704, -0.0513644,   337
         P31751,      24.95,  0.2983977,      21.00,  0.3567879,      13.51,  0.2887795,      10.81,  0.2344884,       8.73,  0.2407432,      11.02,  0.2219768,      13.10,  0.2735291,  0.1004828, -0.1037969,   481
         P27448,      45.95,  0.4746887,      55.25,  0.5879616,      53.52,  0.5097720,      41.17,  0.3763169,      43.29,  0.4583625,      49.27,  0.5002544,      47.94,  0.4845596, -0.0745894, -0.0158258,   753
         P25389,      41.66,  0.4324216,      62.01,  0.5809092,      52.46,  0.5012708,      30.28,  0.3571455,      39.44,  0.4165430,      38.09,  0.4448502,      40.12,  0.4555236, -0.0335631, -0.0619345,  1037
         P23874,      28.41,  0.3198890,       6.14,  0.2808114,       2.27,  0.1564464,       3.41,  0.1787075,       0.23,  0.1828006,       5.91,  0.1739710,       2.27,  0.1893632,  0.0784699, -0.2116848,   440
         P23443,      42.29,  0.4222408,      54.67,  0.5244607,      52.38,  0.5141060,      30.67,  0.3392954,      28.19,  0.3499949,      36.38,  0.4007802,      43.24,  0.4251462, -0.0221622, -0.1014125,   525
         P19784,      12.86,  0.2037684,      10.00,  0.3132290,       8.57,  0.2049765,       4.00,  0.1622286,       0.29,  0.1706547,       7.14,  0.2061467,       3.14,  0.1760046,  0.1914569, -0.0876251,   350
         P18654,      22.97,  0.2847548,      26.62,  0.3796875,      18.92,  0.2882684,      15.00,  0.2516537,      10.54,  0.2567762,       9.32,  0.2366380,      13.24,  0.2829630,  0.1120939, -0.1480178,   740
         P15790,      10.22,  0.1340882,      18.55,  0.3080502,      12.63,  0.2021376,       3.49,  0.1507455,       0.00,  0.1380818,       4.03,  0.1826027,       4.03,  0.1859510,  0.2592103, -0.0845309,   372
         O96013,      49.92,  0.5350106,      60.91,  0.5971201,      56.01,  0.5714814,      45.01,  0.4515644,      52.62,  0.5416338,      42.30,  0.4864057,      50.93,  0.5305362, -0.1327177, -0.0651729,   591
         O95819,      49.07,  0.4859008,      56.50,  0.6166255,      50.77,  0.4919411,      34.54,  0.3712453,      42.70,  0.4497180,      50.85,  0.4915451,      50.28,  0.4844958, -0.0867675,  0.0001033,  1239
         O95747,      48.20,  0.4555857,      45.73,  0.4963879,      38.90,  0.4423519,      24.86,  0.3126923,      27.70,  0.3561676,      32.07,  0.3657610,      32.83,  0.4048243, -0.0551872, -0.1411769,   527
         O94768,      33.06,  0.3622397,      25.54,  0.3995154,      20.97,  0.3743463,      16.67,  0.2184681,      13.98,  0.2303109,      24.19,  0.3247167,      20.70,  0.3182662,  0.0359577, -0.1210125,   372
         O75914,      44.54,  0.4680369,      46.33,  0.5330803,      39.71,  0.4753535,      31.13,  0.3778473,      43.83,  0.4685928,      34.35,  0.4021865,      35.78,  0.4541826, -0.0673701, -0.0523099,   559
         O75582,      26.81,  0.3287448,      29.43,  0.4171199,      18.45,  0.3185016,      13.09,  0.2662263,      13.72,  0.2975462,      15.71,  0.2688942,      19.58,  0.3161722,  0.0698822, -0.1274463,   802
         O75385,      46.57,  0.4827580,      59.24,  0.6254286,      55.24,  0.5749072,      46.67,  0.3951460,      51.90,  0.4779377,      54.57,  0.5038605,      54.10,  0.5100062, -0.0811145, -0.1496771,  1050
         O75116,      40.49,  0.4105471,      63.69,  0.6429031,      60.88,  0.5264756,      20.89,  0.3264198,      35.45,  0.3998038,      50.43,  0.4758792,      52.88,  0.4636720, -0.0111810,  0.0132044,  1388
         O60566,      41.71,  0.3994614,      52.86,  0.5299466,      53.90,  0.4720713,      23.05,  0.3101041,      30.00,  0.3565676,      36.86,  0.3753085,      43.43,  0.4072434, -0.0022098, -0.0645291,  1050
         O48963,      40.66,  0.4205245,      45.88,  0.5355666,      44.98,  0.4735690,      32.13,  0.3761151,      37.25,  0.4415560,      33.23,  0.3923790,      40.46,  0.4399519, -0.0217976, -0.0675853,   996
         O43353,      33.70,  0.3550347,      33.15,  0.4243850,      14.26,  0.3315454,      12.96,  0.2681496,      13.15,  0.3023700,      13.52,  0.2873167,      15.56,  0.3281336,  0.0433351, -0.1268620,   540
         O15075,      41.49,  0.4411046,      40.68,  0.4727694,      36.49,  0.4176540,      25.41,  0.3153861,      25.81,  0.3657635,      29.46,  0.3655986,      31.89,  0.3963794, -0.0392574, -0.0991945,   740
         O15021,      63.97,  0.6167715,      81.59,  0.7809476,      80.52,  0.7291085,      63.78,  0.5334114,      72.70,  0.6501368,      75.33,  0.6580914,      78.00,  0.6614112, -0.2140783, -0.0140284,  2623
         G3V783,      31.35,  0.3459062,      33.77,  0.4317284,      18.37,  0.3467432,      13.73,  0.2607882,      11.50,  0.2857170,      12.99,  0.2726156,      15.40,  0.3239163,  0.0545922, -0.1446270,   539
         B4DX16,      31.34,  0.3351931,      35.22,  0.4455602,      30.15,  0.3502476,      21.19,  0.2804220,      18.81,  0.3052961,      21.19,  0.2870804,      24.48,  0.3339665,  0.0624590, -0.0611051,   335
         Q8YFD6,      35.96,  0.3878474,      11.11,  0.3352553,       1.75,  0.2435245,       6.43,  0.3123334,       6.73,  0.3482941,       8.77,  0.2028347,       3.22,  0.2644276,  0.0131695, -0.2061025,   342
         Q4DA80,      37.12,  0.3850485,      19.15,  0.3575469,      10.40,  0.2722396,       7.33,  0.2387993,       4.73,  0.2644570,      16.08,  0.2582433,      10.64,  0.2960558,  0.0146315, -0.2030272,   423
         B3D6W2,      26.69,  0.2983437,       9.65,  0.3201877,       0.00,  0.1887444,       5.14,  0.2193944,       0.96,  0.2398296,       4.82,  0.1802933,       1.93,  0.2096749,  0.1008229, -0.2397544,   311
         B1YSR8,      31.38,  0.3694922,      25.20,  0.3795213,      17.72,  0.2806142,      12.03,  0.2872621,      20.65,  0.3353747,       8.94,  0.2383539,      15.12,  0.3151032,  0.0301328, -0.1871572,   615
         Q8F4I0,      11.75,  0.2079496,      19.13,  0.3378608,       1.64,  0.1419992,       4.64,  0.1943364,       0.27,  0.1770432,      10.11,  0.2186576,       1.37,  0.1893079,  0.1877644, -0.1888840,   366
         P45131,      10.61,  0.1411728,      10.61,  0.2909681,       0.00,  0.0841059,       6.15,  0.1537302,       2.51,  0.1426926,      11.17,  0.2012353,       5.03,  0.1549666,  0.2501839, -0.1580500,   358
         D2Z028,      28.07,  0.3456239,      28.88,  0.4157134,       8.29,  0.3016430,      11.23,  0.2801345,      15.78,  0.3116486,      18.98,  0.3000948,       6.95,  0.2755359,  0.0543522, -0.1902442,   374
         A8IKW6,      29.43,  0.3533825,      20.38,  0.3716328,      16.60,  0.2820413,       9.81,  0.2093074,       3.77,  0.2126874,      18.49,  0.2729522,      16.23,  0.2836672,  0.0472521, -0.2768280,   265
         B1WPM8,       8.93,  0.1264330,      15.91,  0.2942801,       2.33,  0.1304416,       2.07,  0.1602069,       1.81,  0.1670981,       3.75,  0.1763645,       1.81,  0.1540638,  0.2670103, -0.0391133,   773
         A7ZSW5,      18.27,  0.2180544,      10.85,  0.2867112,       0.00,  0.1039658,       4.40,  0.1827114,       2.47,  0.1921940,       6.73,  0.1865433,       2.61,  0.1777025,  0.1767041, -0.0797511,   728
         Q9PIG7,      37.23,  0.3946391,      19.71,  0.3707756,       0.00,  0.2749132,       7.30,  0.2415701,       1.46,  0.2193971,      12.41,  0.2670007,       2.19,  0.2488970,  0.0074944, -0.2038114,   137
         Q8SRM7,      30.61,  0.3524769,       9.52,  0.3224531,       0.00,  0.2349318,       5.44,  0.1992436,       0.00,  0.1643607,      14.29,  0.2761924,       0.68,  0.2191211,  0.0492120, -0.2283298,   147
         Q83WH5,      60.28,  0.5187361,      37.59,  0.4329386,      14.89,  0.3214401,      14.89,  0.3203971,      11.35,  0.3276806,      20.57,  0.3319561,       8.51,  0.3219514, -0.1175199, -0.1312302,   141
         Q81SV8,      23.65,  0.2920442,      21.62,  0.3349051,       0.00,  0.2289468,      13.51,  0.2586837,       7.43,  0.2432855,      17.57,  0.2629563,       6.08,  0.2319791,  0.1071615, -0.1713008,   148
         Q7Z8P9,       5.88,  0.1654540,      16.34,  0.3103425,       0.00,  0.1528791,       7.19,  0.2331340,       0.00,  0.2077551,       9.80,  0.2032889,       1.96,  0.1866624,  0.2316250, -0.2119409,   153
         Q5SLV5,      46.72,  0.4457091,      16.79,  0.3410536,       0.00,  0.2779005,       8.76,  0.2534094,       1.46,  0.2411371,      15.33,  0.2979002,       2.19,  0.2632017, -0.0436005, -0.2422560,   137
         Q2SWE7,      31.91,  0.3715944,      19.86,  0.3403703,       0.00,  0.2077313,       4.96,  0.2118886,       1.42,  0.1946812,       9.93,  0.2568591,       2.84,  0.2292323,  0.0307071, -0.2161497,   141
         Q13232,      29.59,  0.3418044,       9.47,  0.2665316,       0.00,  0.2239700,       1.18,  0.1262201,       0.59,  0.1222976,       7.69,  0.2527303,       0.00,  0.1849306,  0.0597662, -0.2637976,   169
         P39207,      10.74,  0.2055330,      22.82,  0.3226120,       0.00,  0.1456897,       7.38,  0.2021611,       0.67,  0.1716137,      10.07,  0.2185011,       1.34,  0.1867368,  0.1925211, -0.2359479,   149
         P22887,      27.74,  0.3156678,      21.94,  0.3417034,       3.87,  0.2258505,       9.68,  0.2229201,       1.29,  0.2242694,      17.42,  0.2762065,       5.81,  0.2301278,  0.0838071, -0.2430714,   155
         P15266,      17.93,  0.3173943,      13.79,  0.3387356,       0.00,  0.1687082,       6.90,  0.2265717,       0.69,  0.2128168,      14.48,  0.2305705,       1.38,  0.2210148,  0.0802253, -0.2156273,   145
         P0A763,      39.86,  0.3519401,      18.88,  0.3492082,       3.50,  0.2433710,      11.89,  0.2650315,       5.59,  0.2488485,      18.18,  0.2753963,       7.69,  0.2484041,  0.0470712, -0.2095918,   143
         P08879,      13.07,  0.2460363,      12.42,  0.2851712,       0.00,  0.1630326,       6.54,  0.2040504,       1.31,  0.1801239,      10.46,  0.2203995,       2.61,  0.1892969,  0.1525400, -0.2085547,   153
         O51419,      14.37,  0.2468365,       8.98,  0.2673437,       0.00,  0.1292777,       4.19,  0.1057988,       0.00,  0.0724644,      10.78,  0.2009416,       0.00,  0.1488975,  0.1464013, -0.2285896,   167
         C3LT09,      48.59,  0.4776123,      38.73,  0.4285705,      12.68,  0.3584987,       8.45,  0.2835818,       0.70,  0.2760060,      16.90,  0.3103389,       4.93,  0.2960184, -0.0784828, -0.1380018,   142
         B5Z9W9,      35.04,  0.4120042,      13.14,  0.3426839,       0.00,  0.2229399,       8.03,  0.2138402,       0.00,  0.1856083,      12.41,  0.2649207,       2.19,  0.2365095, -0.0100239, -0.2124873,   137
         B4RMG0,      29.08,  0.3210270,      14.89,  0.3290223,       0.00,  0.1808305,       7.09,  0.2092851,       3.55,  0.2092728,       9.93,  0.2364767,       0.71,  0.2175141,  0.0771610, -0.2291189,   141
         B0VKS3,      36.36,  0.3723937,      20.98,  0.3686460,       0.00,  0.2109887,       6.29,  0.2597469,       0.70,  0.2525871,      11.89,  0.2647297,       3.50,  0.2530172,  0.0285398, -0.2000411,   143
         P55264,      17.17,  0.2404677,      19.11,  0.3400508,       6.37,  0.2295968,       4.71,  0.2042095,       3.60,  0.2318646,       7.20,  0.1938131,       4.43,  0.2017342,  0.1571830, -0.1616231,   361
         P55263,      18.51,  0.2391697,      19.89,  0.3560528,       6.08,  0.2407285,       5.25,  0.2064026,       4.70,  0.2401025,       7.73,  0.2094035,       7.18,  0.2486433,  0.1580630, -0.1545454,   362
         P13000,      27.56,  0.3330987,      20.00,  0.3348006,       8.89,  0.2367054,      10.22,  0.2568412,       7.11,  0.2565046,       7.56,  0.2339103,       4.89,  0.2358592,  0.0652981, -0.2496002,   225
         A5U2S7,      34.51,  0.3990677,      15.93,  0.3590699,       0.00,  0.2392905,       2.65,  0.1629358,       0.44,  0.1899859,      10.18,  0.2722562,       0.00,  0.2305526,  0.0038399, -0.4121599,   226
         P35558,      23.79,  0.2729431,      14.15,  0.3362777,      14.15,  0.2572799,       3.05,  0.2285572,       6.75,  0.2580469,       5.79,  0.1948613,       1.93,  0.2151143,  0.1252602, -0.1619082,   622
         P07379,      19.13,  0.2653268,      13.02,  0.3235243,      10.93,  0.2466875,       6.91,  0.2256689,       5.47,  0.2491467,       3.86,  0.1740942,       0.96,  0.2062934,  0.1340223, -0.1572653,   622
         Q56308,      13.56,  0.2148761,       5.99,  0.2388007,       0.00,  0.1767978,       0.63,  0.0868558,       0.00,  0.0680663,       6.62,  0.1551481,       0.00,  0.1272912,  0.1855218, -0.2249223,   317
         P22061,      36.12,  0.3400253,      20.70,  0.3607469,       0.00,  0.2035407,       5.29,  0.2578881,       0.88,  0.2550749,      12.33,  0.2585371,       4.85,  0.2453787,  0.0579012, -0.2073442,   227
         P0A7A5,      48.08,  0.4771571,       4.81,  0.2987703,       1.92,  0.2152721,       3.37,  0.2177635,       0.00,  0.2181761,      12.02,  0.2489683,       1.44,  0.2434724, -0.0761805, -0.2096320,   208
         A5F9C1,      26.44,  0.3372934,       4.81,  0.2696459,       0.00,  0.1190034,       4.33,  0.1827866,       0.00,  0.1783241,       7.21,  0.1900275,       2.40,  0.1930129,  0.0601175, -0.2575189,   208
